id,order_id,item_id,price,quantity,created_at,updated_at,stock_id
3202,1286,1525,490,1,2013-11-28 04:11:59 +0400,2014-10-08 13:31:51 +0400,1
3203,1287,1491,550,1,2013-11-28 08:26:55 +0400,2014-10-08 13:31:51 +0400,1
3204,1287,1490,550,1,2013-11-28 08:26:55 +0400,2014-10-08 13:31:51 +0400,1
3205,1287,1472,800,1,2013-11-28 08:26:55 +0400,2014-10-08 13:31:51 +0400,1
3206,1287,1470,800,1,2013-11-28 08:26:55 +0400,2014-10-08 13:31:51 +0400,1
3207,1288,861,800,1,2013-11-28 14:04:26 +0400,2014-10-08 13:31:51 +0400,1
3208,1288,1228,390,1,2013-11-28 14:04:26 +0400,2014-10-08 13:31:51 +0400,1
3209,1288,1230,390,1,2013-11-28 14:04:26 +0400,2014-10-08 13:31:51 +0400,1
3210,1289,1507,490,1,2013-11-28 15:21:17 +0400,2014-10-08 13:31:51 +0400,1
3211,1289,1513,490,1,2013-11-28 15:21:17 +0400,2014-10-08 13:31:51 +0400,1
3212,1289,1608,240,1,2013-11-28 15:21:17 +0400,2014-10-08 13:31:51 +0400,1
3213,1290,1171,1200,1,2013-11-28 21:51:46 +0400,2014-10-08 13:31:51 +0400,1
3214,1290,1123,1400,1,2013-11-28 21:51:46 +0400,2014-10-08 13:31:51 +0400,1
3215,1291,1518,490,1,2013-11-28 22:29:37 +0400,2014-10-08 13:31:51 +0400,1
3216,1291,1234,390,1,2013-11-28 22:29:37 +0400,2014-10-08 13:31:51 +0400,1
3217,1291,190,800,1,2013-11-28 22:29:37 +0400,2014-10-08 13:31:51 +0400,1
3218,1291,1357,330,1,2013-11-28 22:29:37 +0400,2014-10-08 13:31:51 +0400,1
3219,1291,765,600,1,2013-11-28 22:29:37 +0400,2014-10-08 13:31:51 +0400,1
3220,1291,1488,450,1,2013-11-28 22:29:37 +0400,2014-10-08 13:31:51 +0400,1
3221,1291,1147,450,1,2013-11-28 22:29:37 +0400,2014-10-08 13:31:51 +0400,1
3222,1291,1549,600,1,2013-11-28 22:29:37 +0400,2014-10-08 13:31:51 +0400,1
3223,1291,1466,2000,1,2013-11-28 22:29:37 +0400,2014-10-08 13:31:51 +0400,1
3224,1291,622,300,2,2013-11-28 22:29:37 +0400,2014-10-08 13:31:51 +0400,1
3225,1291,1192,750,1,2013-11-28 22:29:37 +0400,2014-10-08 13:31:51 +0400,1
3226,1292,1458,1390,1,2013-11-28 23:27:21 +0400,2014-10-08 13:31:51 +0400,1
3227,1292,1459,1390,1,2013-11-28 23:27:21 +0400,2014-10-08 13:31:51 +0400,1
3228,1292,1460,1550,1,2013-11-28 23:27:21 +0400,2014-10-08 13:31:51 +0400,1
3229,1292,1228,390,1,2013-11-28 23:27:21 +0400,2014-10-08 13:31:51 +0400,1
3230,1292,1020,350,1,2013-11-28 23:27:21 +0400,2014-10-08 13:31:51 +0400,1
3231,1293,1234,390,1,2013-11-29 11:25:17 +0400,2014-10-08 13:31:51 +0400,1
3232,1293,1408,1200,1,2013-11-29 11:25:17 +0400,2014-10-08 13:31:51 +0400,1
3233,1293,1493,800,1,2013-11-29 11:25:17 +0400,2014-10-08 13:31:51 +0400,1
3234,1293,1511,490,1,2013-11-29 11:25:17 +0400,2014-10-08 13:31:51 +0400,1
3235,1294,1587,1090,1,2013-11-29 11:48:45 +0400,2014-10-08 13:31:51 +0400,1
3236,1294,1171,1200,1,2013-11-29 11:48:45 +0400,2014-10-08 13:31:51 +0400,1
3237,1294,491,1800,1,2013-11-29 11:48:45 +0400,2014-10-08 13:31:51 +0400,1
3238,1294,1168,1500,1,2013-11-29 11:48:45 +0400,2014-10-08 13:31:51 +0400,1
3239,1295,1231,450,1,2013-11-29 13:58:30 +0400,2014-10-08 13:31:51 +0400,1
3240,1295,1458,1390,1,2013-11-29 13:58:30 +0400,2014-10-08 13:31:51 +0400,1
3241,1295,1459,1390,1,2013-11-29 13:58:30 +0400,2014-10-08 13:31:51 +0400,1
3242,1296,622,300,1,2013-11-29 14:41:59 +0400,2014-10-08 13:31:51 +0400,1
3243,1296,337,800,1,2013-11-29 14:41:59 +0400,2014-10-08 13:31:51 +0400,1
3244,1296,1543,200,1,2013-11-29 14:41:59 +0400,2014-10-08 13:31:51 +0400,1
3245,1297,1543,200,1,2013-11-29 18:31:49 +0400,2014-10-08 13:31:51 +0400,1
3246,1297,1465,1250,1,2013-11-29 18:31:49 +0400,2014-10-08 13:31:51 +0400,1
3247,1298,1357,330,1,2013-11-29 20:16:51 +0400,2014-10-08 13:31:51 +0400,1
3248,1298,1358,330,1,2013-11-29 20:16:51 +0400,2014-10-08 13:31:51 +0400,1
3249,1298,1231,450,1,2013-11-29 20:16:51 +0400,2014-10-08 13:31:51 +0400,1
3250,1298,1230,390,1,2013-11-29 20:16:51 +0400,2014-10-08 13:31:51 +0400,1
3251,1298,1566,830,1,2013-11-29 20:16:51 +0400,2014-10-08 13:31:51 +0400,1
3252,1298,1606,240,1,2013-11-29 20:16:51 +0400,2014-10-08 13:31:51 +0400,1
3253,1299,1025,400,1,2013-11-29 22:57:28 +0400,2014-10-08 13:31:51 +0400,1
3254,1299,1542,2190,1,2013-11-29 22:57:28 +0400,2014-10-08 13:31:51 +0400,1
3255,1299,1500,730,1,2013-11-29 22:57:28 +0400,2014-10-08 13:31:51 +0400,1
3256,1299,1548,400,1,2013-11-29 22:57:28 +0400,2014-10-08 13:31:51 +0400,1
3257,1299,1155,800,1,2013-11-29 22:57:28 +0400,2014-10-08 13:31:51 +0400,1
3258,1300,1529,490,1,2013-11-29 23:05:57 +0400,2014-10-08 13:31:51 +0400,1
3259,1300,1515,490,1,2013-11-29 23:05:57 +0400,2014-10-08 13:31:51 +0400,1
3260,1300,1519,490,1,2013-11-29 23:05:57 +0400,2014-10-08 13:31:51 +0400,1
3261,1301,1614,1190,1,2013-11-30 00:20:44 +0400,2014-10-08 13:31:51 +0400,1
3262,1301,1513,490,1,2013-11-30 00:20:44 +0400,2014-10-08 13:31:51 +0400,1
3263,1302,1171,1200,1,2013-11-30 01:57:08 +0400,2014-10-08 13:31:51 +0400,1
3264,1303,1171,1200,1,2013-11-30 12:53:02 +0400,2014-10-08 13:31:51 +0400,1
3265,1303,1175,700,1,2013-11-30 12:53:02 +0400,2014-10-08 13:31:51 +0400,1
3266,1304,1566,830,2,2013-11-30 14:28:46 +0400,2014-10-08 13:31:51 +0400,1
3267,1304,1596,400,2,2013-11-30 14:28:46 +0400,2014-10-08 13:31:51 +0400,1
3268,1304,1617,970,1,2013-11-30 14:28:46 +0400,2014-10-08 13:31:51 +0400,1
3269,1305,1542,2190,1,2013-11-30 19:52:54 +0400,2014-10-08 13:31:51 +0400,1
3270,1305,1544,200,1,2013-11-30 19:52:54 +0400,2014-10-08 13:31:51 +0400,1
3271,1306,1551,830,1,2013-11-30 22:17:27 +0400,2014-10-08 13:31:51 +0400,1
3272,1306,1511,490,1,2013-11-30 22:17:27 +0400,2014-10-08 13:31:51 +0400,1
3273,1307,1567,900,1,2013-11-30 22:47:02 +0400,2014-10-08 13:31:51 +0400,1
3274,1307,1171,1200,1,2013-11-30 22:47:02 +0400,2014-10-08 13:31:51 +0400,1
3275,1307,1588,930,1,2013-11-30 22:47:02 +0400,2014-10-08 13:31:51 +0400,1
3276,1308,1462,1650,1,2013-12-01 11:43:25 +0400,2014-10-08 13:31:51 +0400,1
3277,1309,1171,1200,1,2013-12-01 15:41:33 +0400,2014-10-08 13:31:51 +0400,1
3278,1309,1494,700,1,2013-12-01 15:41:33 +0400,2014-10-08 13:31:51 +0400,1
3279,1309,1548,400,1,2013-12-01 15:41:33 +0400,2014-10-08 13:31:51 +0400,1
3280,1310,1171,1200,1,2013-12-01 22:09:17 +0400,2014-10-08 13:31:51 +0400,1
3281,1311,1171,1200,1,2013-12-01 23:22:15 +0400,2014-10-08 13:31:51 +0400,1
3282,1312,1469,1750,1,2013-12-02 00:37:51 +0400,2014-10-08 13:31:51 +0400,1
3283,1312,1311,800,1,2013-12-02 00:37:51 +0400,2014-10-08 13:31:51 +0400,1
3284,1313,1231,450,1,2013-12-02 15:06:49 +0400,2014-10-08 13:31:51 +0400,1
3285,1313,1505,490,1,2013-12-02 15:06:49 +0400,2014-10-08 13:31:51 +0400,1
3286,1313,622,300,1,2013-12-02 15:06:49 +0400,2014-10-08 13:31:51 +0400,1
3287,1313,1540,730,1,2013-12-02 15:06:49 +0400,2014-10-08 13:31:51 +0400,1
3288,1314,1570,890,1,2013-12-02 16:24:36 +0400,2014-10-08 13:31:51 +0400,1
3289,1314,1490,550,1,2013-12-02 16:24:36 +0400,2014-10-08 13:31:51 +0400,1
3290,1315,1234,390,1,2013-12-02 17:50:31 +0400,2014-10-08 13:31:51 +0400,1
3291,1315,1472,800,1,2013-12-02 17:50:31 +0400,2014-10-08 13:31:51 +0400,1
3292,1316,1607,240,1,2013-12-02 18:13:58 +0400,2014-10-08 13:31:51 +0400,1
3293,1316,1606,240,1,2013-12-02 18:13:58 +0400,2014-10-08 13:31:51 +0400,1
3294,1316,1600,550,1,2013-12-02 18:13:58 +0400,2014-10-08 13:31:51 +0400,1
3295,1316,1608,240,2,2013-12-02 18:13:58 +0400,2014-10-08 13:31:51 +0400,1
3296,1317,1185,740,1,2013-12-02 18:16:49 +0400,2014-10-08 13:31:51 +0400,1
3297,1317,1183,740,1,2013-12-02 18:16:49 +0400,2014-10-08 13:31:51 +0400,1
3298,1317,1448,900,1,2013-12-02 18:16:49 +0400,2014-10-08 13:31:51 +0400,1
3299,1317,1447,900,1,2013-12-02 18:16:49 +0400,2014-10-08 13:31:51 +0400,1
3300,1317,1231,450,1,2013-12-02 18:16:49 +0400,2014-10-08 13:31:51 +0400,1
3301,1317,1409,800,1,2013-12-02 18:16:49 +0400,2014-10-08 13:31:51 +0400,1
3302,1317,1417,700,1,2013-12-02 18:16:49 +0400,2014-10-08 13:31:51 +0400,1
3303,1317,1576,920,1,2013-12-02 18:16:49 +0400,2014-10-08 13:31:51 +0400,1
3304,1317,1193,750,1,2013-12-02 18:16:49 +0400,2014-10-08 13:31:51 +0400,1
3305,1317,1399,1490,1,2013-12-02 18:16:49 +0400,2014-10-08 13:31:51 +0400,1
3306,1317,1390,1790,1,2013-12-02 18:16:49 +0400,2014-10-08 13:31:51 +0400,1
3307,1317,584,1500,1,2013-12-02 18:16:49 +0400,2014-10-08 13:31:51 +0400,1
3308,1318,1543,200,1,2013-12-02 22:27:59 +0400,2014-10-08 13:31:51 +0400,1
3309,1319,765,600,1,2013-12-03 00:10:02 +0400,2014-10-08 13:31:51 +0400,1
3310,1319,622,300,1,2013-12-03 00:10:02 +0400,2014-10-08 13:31:51 +0400,1
3311,1320,1463,1450,1,2013-12-03 03:03:32 +0400,2014-10-08 13:31:51 +0400,1
3312,1320,1464,1450,1,2013-12-03 03:03:32 +0400,2014-10-08 13:31:51 +0400,1
3313,1320,1451,800,1,2013-12-03 03:03:32 +0400,2014-10-08 13:31:51 +0400,1
3314,1320,1489,400,1,2013-12-03 03:03:32 +0400,2014-10-08 13:31:51 +0400,1
3315,1320,59,300,1,2013-12-03 03:03:32 +0400,2014-10-08 13:31:51 +0400,1
3316,1320,1607,240,1,2013-12-03 03:03:32 +0400,2014-10-08 13:31:51 +0400,1
3317,1321,1615,1390,1,2013-12-03 03:33:45 +0400,2014-10-08 13:31:51 +0400,1
3318,1321,1533,3500,1,2013-12-03 03:33:45 +0400,2014-10-08 13:31:51 +0400,1
3319,1321,1483,1990,1,2013-12-03 03:33:45 +0400,2014-10-08 13:31:51 +0400,1
3320,1321,1540,730,1,2013-12-03 03:33:45 +0400,2014-10-08 13:31:51 +0400,1
3321,1321,1588,930,1,2013-12-03 03:33:45 +0400,2014-10-08 13:31:51 +0400,1
3322,1321,579,3000,1,2013-12-03 03:33:45 +0400,2014-10-08 13:31:51 +0400,1
3323,1322,1147,450,1,2013-12-03 10:09:05 +0400,2014-10-08 13:31:51 +0400,1
3324,1322,1543,200,1,2013-12-03 10:09:05 +0400,2014-10-08 13:31:51 +0400,1
3325,1323,1540,730,1,2013-12-03 10:14:19 +0400,2014-10-08 13:31:51 +0400,1
3326,1323,1463,1450,1,2013-12-03 10:14:19 +0400,2014-10-08 13:31:51 +0400,1
3327,1323,1464,1450,1,2013-12-03 10:14:19 +0400,2014-10-08 13:31:51 +0400,1
3328,1324,1613,750,1,2013-12-03 11:03:19 +0400,2014-10-08 13:31:51 +0400,1
3329,1324,622,300,1,2013-12-03 11:03:19 +0400,2014-10-08 13:31:51 +0400,1
3330,1324,1552,830,1,2013-12-03 11:03:19 +0400,2014-10-08 13:31:51 +0400,1
3331,1324,1173,1800,1,2013-12-03 11:03:19 +0400,2014-10-08 13:31:51 +0400,1
3332,1324,1620,600,1,2013-12-03 11:03:19 +0400,2014-10-08 13:31:51 +0400,1
3333,1325,622,300,1,2013-12-03 11:51:15 +0400,2014-10-08 13:31:51 +0400,1
3334,1325,1485,550,1,2013-12-03 11:51:15 +0400,2014-10-08 13:31:51 +0400,1
3335,1325,1568,890,1,2013-12-03 11:51:15 +0400,2014-10-08 13:31:51 +0400,1
3336,1325,1569,920,1,2013-12-03 11:51:15 +0400,2014-10-08 13:31:51 +0400,1
3337,1325,1537,1100,1,2013-12-03 11:51:15 +0400,2014-10-08 13:31:51 +0400,1
3338,1326,1568,890,1,2013-12-03 12:24:06 +0400,2014-10-08 13:31:51 +0400,1
3339,1326,1506,490,1,2013-12-03 12:24:06 +0400,2014-10-08 13:31:51 +0400,1
3340,1326,1193,750,1,2013-12-03 12:24:06 +0400,2014-10-08 13:31:51 +0400,1
3341,1327,1572,890,1,2013-12-03 14:31:23 +0400,2014-10-08 13:31:51 +0400,1
3342,1327,1228,390,1,2013-12-03 14:31:23 +0400,2014-10-08 13:31:51 +0400,1
3343,1327,1441,800,1,2013-12-03 14:31:23 +0400,2014-10-08 13:31:51 +0400,1
3344,1327,1467,2000,1,2013-12-03 14:31:23 +0400,2014-10-08 13:31:51 +0400,1
3345,1327,1623,350,1,2013-12-03 14:31:23 +0400,2014-10-08 13:31:51 +0400,1
3346,1328,1551,830,1,2013-12-03 14:52:41 +0400,2014-10-08 13:31:51 +0400,1
3347,1328,1486,550,1,2013-12-03 14:52:41 +0400,2014-10-08 13:31:51 +0400,1
3348,1328,1228,390,1,2013-12-03 14:52:41 +0400,2014-10-08 13:31:51 +0400,1
3349,1329,1172,1200,1,2013-12-03 15:06:35 +0400,2014-10-08 13:31:51 +0400,1
3350,1330,1531,490,1,2013-12-03 15:54:47 +0400,2014-10-08 13:31:51 +0400,1
3351,1330,1524,490,1,2013-12-03 15:54:47 +0400,2014-10-08 13:31:51 +0400,1
3352,1330,1527,490,1,2013-12-03 15:54:47 +0400,2014-10-08 13:31:51 +0400,1
3353,1331,1470,800,1,2013-12-03 21:23:37 +0400,2014-10-08 13:31:51 +0400,1
3354,1332,1372,800,1,2013-12-03 21:43:07 +0400,2014-10-08 13:31:51 +0400,1
3356,1333,1360,360,1,2013-12-03 22:19:04 +0400,2014-10-08 13:31:51 +0400,1
3357,1333,1487,600,1,2013-12-03 22:19:04 +0400,2014-10-08 13:31:51 +0400,1
3358,1334,1414,1200,1,2013-12-03 23:15:22 +0400,2014-10-08 13:31:51 +0400,1
3359,1334,1161,400,1,2013-12-03 23:15:22 +0400,2014-10-08 13:31:51 +0400,1
3360,1334,622,300,1,2013-12-03 23:15:22 +0400,2014-10-08 13:31:51 +0400,1
3361,1334,1538,730,1,2013-12-03 23:15:22 +0400,2014-10-08 13:31:51 +0400,1
3362,1334,1575,1150,1,2013-12-03 23:15:22 +0400,2014-10-08 13:31:51 +0400,1
3363,1335,1228,390,1,2013-12-04 13:00:13 +0400,2014-10-08 13:31:51 +0400,1
3364,1335,1234,390,1,2013-12-04 13:00:13 +0400,2014-10-08 13:31:51 +0400,1
3365,1336,1217,1600,1,2013-12-04 13:08:03 +0400,2014-10-08 13:31:51 +0400,1
3366,1337,1362,390,1,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3367,1337,1359,360,1,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3368,1337,1364,390,1,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3369,1337,1361,360,1,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3370,1337,1391,1290,1,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3371,1337,1380,1150,1,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3372,1337,1185,740,2,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3373,1337,1472,800,2,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3374,1337,1171,1200,1,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3375,1337,1183,740,4,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3376,1337,1337,800,3,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3377,1337,1471,800,1,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3378,1337,1470,800,1,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3379,1337,1491,550,1,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3380,1337,1490,550,1,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3381,1337,1357,330,1,2013-12-04 13:35:05 +0400,2014-10-08 13:31:51 +0400,1
3382,1338,1422,1200,1,2013-12-04 16:28:19 +0400,2014-10-08 13:31:51 +0400,1
3383,1338,1420,1200,1,2013-12-04 16:28:19 +0400,2014-10-08 13:31:51 +0400,1
3384,1339,1173,1800,1,2013-12-04 20:38:46 +0400,2014-10-08 13:31:51 +0400,1
3385,1340,1234,390,1,2013-12-04 21:21:22 +0400,2014-10-08 13:31:51 +0400,1
3386,1341,1454,2050,1,2013-12-05 00:57:53 +0400,2014-10-08 13:31:51 +0400,1
3387,1342,1614,1190,1,2013-12-05 03:15:36 +0400,2014-10-08 13:31:51 +0400,1
3388,1343,1467,2000,1,2013-12-05 11:36:50 +0400,2014-10-08 13:31:51 +0400,1
3389,1344,1172,1200,1,2013-12-05 12:12:53 +0400,2014-10-08 13:31:51 +0400,1
3390,1345,1465,1250,1,2013-12-05 13:49:37 +0400,2014-10-08 13:31:51 +0400,1
3391,1345,1570,890,1,2013-12-05 13:49:37 +0400,2014-10-08 13:31:51 +0400,1
3392,1345,1569,920,1,2013-12-05 13:49:37 +0400,2014-10-08 13:31:51 +0400,1
3393,1346,1247,3200,1,2013-12-05 14:36:49 +0400,2014-10-08 13:31:51 +0400,1
3394,1347,1514,490,1,2013-12-05 18:02:37 +0400,2014-10-08 13:31:51 +0400,1
3395,1347,1391,1290,1,2013-12-05 18:02:37 +0400,2014-10-08 13:31:51 +0400,1
3396,1347,1180,670,1,2013-12-05 18:02:37 +0400,2014-10-08 13:31:51 +0400,1
3397,1347,1573,920,1,2013-12-05 18:02:37 +0400,2014-10-08 13:31:51 +0400,1
3398,1347,1593,650,1,2013-12-05 18:02:37 +0400,2014-10-08 13:31:51 +0400,1
3399,1347,1473,800,2,2013-12-05 18:02:37 +0400,2014-10-08 13:31:51 +0400,1
3400,1347,1524,490,1,2013-12-05 18:02:37 +0400,2014-10-08 13:31:51 +0400,1
3401,1348,1571,920,1,2013-12-05 18:54:31 +0400,2014-10-08 13:31:51 +0400,1
3402,1348,1462,1650,1,2013-12-05 18:54:31 +0400,2014-10-08 13:31:51 +0400,1
3403,1349,1460,1550,1,2013-12-05 20:23:20 +0400,2014-10-08 13:31:51 +0400,1
3404,1349,1530,490,2,2013-12-05 20:23:20 +0400,2014-10-08 13:31:51 +0400,1
3405,1349,1131,500,1,2013-12-05 20:23:20 +0400,2014-10-08 13:31:51 +0400,1
3406,1350,1463,1450,1,2013-12-05 23:18:41 +0400,2014-10-08 13:31:51 +0400,1
3407,1350,1464,1450,1,2013-12-05 23:18:41 +0400,2014-10-08 13:31:51 +0400,1
3408,1350,1455,2050,1,2013-12-05 23:18:41 +0400,2014-10-08 13:31:51 +0400,1
3409,1350,1454,2050,1,2013-12-05 23:18:41 +0400,2014-10-08 13:31:51 +0400,1
3410,1350,1462,1650,1,2013-12-05 23:18:41 +0400,2014-10-08 13:31:51 +0400,1
3411,1351,1228,390,1,2013-12-05 23:36:09 +0400,2014-10-08 13:31:51 +0400,1
3412,1352,1172,1200,1,2013-12-05 23:43:31 +0400,2014-10-08 13:31:51 +0400,1
3413,1353,1575,1150,1,2013-12-06 00:01:39 +0400,2014-10-08 13:31:51 +0400,1
3414,1353,1536,1750,1,2013-12-06 00:01:39 +0400,2014-10-08 13:31:51 +0400,1
3415,1353,1171,1200,1,2013-12-06 00:01:39 +0400,2014-10-08 13:31:51 +0400,1
3416,1354,1431,800,1,2013-12-06 00:44:41 +0400,2014-10-08 13:31:51 +0400,1
3417,1354,1607,240,2,2013-12-06 00:44:41 +0400,2014-10-08 13:31:51 +0400,1
3418,1355,1551,830,1,2013-12-06 14:39:18 +0400,2014-10-08 13:31:51 +0400,1
3419,1356,1173,1800,1,2013-12-06 14:58:38 +0400,2014-10-08 13:31:51 +0400,1
3420,1356,1552,830,2,2013-12-06 14:58:38 +0400,2014-10-08 13:31:51 +0400,1
3421,1357,1234,390,1,2013-12-06 15:12:52 +0400,2014-10-08 13:31:51 +0400,1
3422,1357,1297,700,1,2013-12-06 15:12:52 +0400,2014-10-08 13:31:51 +0400,1
3423,1358,1574,890,1,2013-12-06 16:04:48 +0400,2014-10-08 13:31:51 +0400,1
3424,1358,1573,920,1,2013-12-06 16:04:48 +0400,2014-10-08 13:31:51 +0400,1
3425,1359,1172,1200,1,2013-12-06 16:05:54 +0400,2014-10-08 13:31:51 +0400,1
3426,1360,1465,1250,1,2013-12-06 16:33:00 +0400,2014-10-08 13:31:51 +0400,1
3427,1360,1571,920,1,2013-12-06 16:33:00 +0400,2014-10-08 13:31:51 +0400,1
3428,1360,1530,490,1,2013-12-06 16:33:00 +0400,2014-10-08 13:31:51 +0400,1
3429,1361,1175,700,1,2013-12-06 16:53:03 +0400,2014-10-08 13:31:51 +0400,1
3430,1361,1172,1200,1,2013-12-06 16:53:03 +0400,2014-10-08 13:31:51 +0400,1
3431,1362,1172,1200,1,2013-12-06 18:24:01 +0400,2014-10-08 13:31:51 +0400,1
3432,1363,1548,400,1,2013-12-06 21:59:12 +0400,2014-10-08 13:31:51 +0400,1
3433,1363,1135,500,1,2013-12-06 21:59:12 +0400,2014-10-08 13:31:51 +0400,1
3434,1363,1467,2000,1,2013-12-06 21:59:12 +0400,2014-10-08 13:31:51 +0400,1
3435,1364,1172,1200,1,2013-12-07 02:27:45 +0400,2014-10-08 13:31:51 +0400,1
3436,1365,1234,390,3,2013-12-07 13:51:03 +0400,2014-10-08 13:31:51 +0400,1
3437,1365,1627,450,1,2013-12-07 13:51:03 +0400,2014-10-08 13:31:51 +0400,1
3438,1365,1629,450,1,2013-12-07 13:51:03 +0400,2014-10-08 13:31:51 +0400,1
3439,1365,1548,400,1,2013-12-07 13:51:03 +0400,2014-10-08 13:31:51 +0400,1
3440,1365,622,300,3,2013-12-07 13:51:03 +0400,2014-10-08 13:31:51 +0400,1
3441,1366,1172,1200,1,2013-12-07 21:09:51 +0400,2014-10-08 13:31:51 +0400,1
3442,1367,1593,650,1,2013-12-07 22:30:50 +0400,2014-10-08 13:31:51 +0400,1
3443,1367,1161,400,1,2013-12-07 22:30:50 +0400,2014-10-08 13:31:51 +0400,1
3444,1367,1633,890,1,2013-12-07 22:30:50 +0400,2014-10-08 13:31:51 +0400,1
3445,1368,1151,1400,1,2013-12-08 13:24:13 +0400,2014-10-08 13:31:51 +0400,1
3446,1368,1496,600,1,2013-12-08 13:24:13 +0400,2014-10-08 13:31:51 +0400,1
3447,1368,1614,1190,1,2013-12-08 13:24:13 +0400,2014-10-08 13:31:51 +0400,1
3448,1368,1613,750,1,2013-12-08 13:24:13 +0400,2014-10-08 13:31:51 +0400,1
3449,1369,1172,1200,1,2013-12-08 15:49:46 +0400,2014-10-08 13:31:51 +0400,1
3450,1370,1172,1200,1,2013-12-08 18:47:06 +0400,2014-10-08 13:31:51 +0400,1
3451,1371,1172,1200,1,2013-12-09 00:30:12 +0400,2014-10-08 13:31:51 +0400,1
3452,1372,1623,350,1,2013-12-09 01:27:58 +0400,2014-10-08 13:31:51 +0400,1
3453,1372,1231,450,1,2013-12-09 01:27:58 +0400,2014-10-08 13:31:51 +0400,1
3454,1372,1551,830,1,2013-12-09 01:27:58 +0400,2014-10-08 13:31:51 +0400,1
3455,1372,1234,390,2,2013-12-09 01:27:58 +0400,2014-10-08 13:31:51 +0400,1
3456,1373,1379,1150,1,2013-12-09 02:33:59 +0400,2014-10-08 13:31:51 +0400,1
3457,1373,1544,200,1,2013-12-09 02:33:59 +0400,2014-10-08 13:31:51 +0400,1
3458,1373,1624,350,1,2013-12-09 02:33:59 +0400,2014-10-08 13:31:51 +0400,1
3459,1374,1567,900,1,2013-12-09 10:15:04 +0400,2014-10-08 13:31:51 +0400,1
3460,1374,1547,280,1,2013-12-09 10:15:04 +0400,2014-10-08 13:31:51 +0400,1
3461,1374,1529,490,1,2013-12-09 10:15:04 +0400,2014-10-08 13:31:51 +0400,1
3462,1374,1510,490,1,2013-12-09 10:15:04 +0400,2014-10-08 13:31:51 +0400,1
3463,1374,622,300,1,2013-12-09 10:15:04 +0400,2014-10-08 13:31:51 +0400,1
3464,1375,1632,920,1,2013-12-09 11:04:47 +0400,2014-10-08 13:31:51 +0400,1
3465,1375,1574,890,1,2013-12-09 11:04:47 +0400,2014-10-08 13:31:51 +0400,1
3466,1375,1171,1200,1,2013-12-09 11:04:47 +0400,2014-10-08 13:31:51 +0400,1
3467,1376,1510,490,1,2013-12-09 12:08:42 +0400,2014-10-08 13:31:51 +0400,1
3468,1376,1544,200,2,2013-12-09 12:08:42 +0400,2014-10-08 13:31:51 +0400,1
3469,1376,1171,1200,2,2013-12-09 12:08:42 +0400,2014-10-08 13:31:51 +0400,1
3470,1376,1484,1730,2,2013-12-09 12:08:42 +0400,2014-10-08 13:31:51 +0400,1
3471,1376,1469,1750,2,2013-12-09 12:08:42 +0400,2014-10-08 13:31:51 +0400,1
3472,1376,1551,830,2,2013-12-09 12:08:42 +0400,2014-10-08 13:31:51 +0400,1
3473,1376,1516,490,2,2013-12-09 12:08:42 +0400,2014-10-08 13:31:51 +0400,1
3474,1377,1172,1200,2,2013-12-09 12:13:03 +0400,2014-10-08 13:31:51 +0400,1
3475,1377,1175,700,2,2013-12-09 12:13:03 +0400,2014-10-08 13:31:51 +0400,1
3476,1378,1172,1200,1,2013-12-09 13:30:01 +0400,2014-10-08 13:31:51 +0400,1
3477,1379,1172,1200,1,2013-12-09 14:51:42 +0400,2014-10-08 13:31:51 +0400,1
3478,1380,1171,1200,1,2013-12-09 15:09:39 +0400,2014-10-08 13:31:51 +0400,1
3479,1380,1228,390,2,2013-12-09 15:09:39 +0400,2014-10-08 13:31:51 +0400,1
3480,1381,1126,500,1,2013-12-09 18:24:17 +0400,2014-10-08 13:31:51 +0400,1
3481,1381,1467,2000,1,2013-12-09 18:24:17 +0400,2014-10-08 13:31:51 +0400,1
3482,1381,1127,500,1,2013-12-09 18:24:17 +0400,2014-10-08 13:31:51 +0400,1
3483,1382,1231,450,1,2013-12-09 20:52:55 +0400,2014-10-08 13:31:51 +0400,1
3484,1382,1156,800,1,2013-12-09 20:52:55 +0400,2014-10-08 13:31:51 +0400,1
3485,1383,1172,1200,5,2013-12-09 21:11:27 +0400,2014-10-08 13:31:51 +0400,1
